"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"9BZYXE8A","journalArticle","2021","Zhang, Yuchen; Runting, Rebecca K.; Webb, Edward L.; Edwards, David P.; Carrasco, L. Roman","Coordinated intensification to reconcile the ‘zero hunger’ and ‘life on land’ Sustainable Development Goals","Journal of Environmental Management","","0301-4797","10.1016/j.jenvman.2021.112032","https://www.sciencedirect.com/science/article/pii/S0301479721000943","The Sustainable Development Goals (SDGs) encourage nations to substantially increase food production to achieve zero hunger (SDG 2) while preserving life on land (SDG 15). A key question is how to reconcile these potentially competing goals spatially. We use integer linear programming to develop an ‘integrated land use planning framework’ that identifies the optimal allocation of 17 crops under different hypothetical conservation targets while meeting agricultural demands by 2030. Intensifying existing cropland to maximum yield before allocating new cropland would reduce land requirement by 43% versus cropland expansion without intensification. Even with yield gap closure, tropical and sub-tropical crops still require expansion, primarily allocated to Venezuela, eastern Brazil, Congo Basin, Myanmar and Indonesia. Enforcement of protected areas, via avoiding conversion in 75% of Key Biodiversity Areas and 65% of intact areas, is vital to attain biodiversity targets but bears large opportunity costs, with agricultural rents dropping from $4.1 to $2.8 trillion. Although nationally constrained forest conservation efforts would earn 9% less agricultural rents compared to globally coordinated conservation solutions, they were also able to reduce intact habitat and forest loss (43% and 35% reduction). Our results demonstrate that careful choice of the allocation of future cropland expansion, could dramatically reduce—but not eliminate—the tradeoffs between the SDGs for food production and land biodiversity conservation.","2021-04-15","2022-06-01 11:53:13","2022-06-01 11:53:13","2022-06-01 11:51:52","112032","","","284","","Journal of Environmental Management","","","","","","","","en","","","","","ScienceDirect","","","","C:\Users\nyang2\Zotero\storage\CGJBIEHR\S0301479721000943.html","","","Agricultural intensification; Land-use systems; Modelisation; Scenarios; Spatial optimization; Telecoupling","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"TV2BU4F5","journalArticle","2021","Rossi, Magali; Forget, Marie; Gunzburger, Yann; Bergeron, Kristina Maud; Samper, Agnès; Camizuli, Estelle","Trajectories of mining territories: An integrated and interdisciplinary concept to achieve sustainability","The Extractive Industries and Society","","2214-790X","10.1016/j.exis.2021.01.006","https://www.sciencedirect.com/science/article/pii/S2214790X2100006X","This paper introduces several notions and a collection of manuscripts compiled for a special section of The Extractive Industries and Society on the temporal and spatial trajectories of mining territories. These papers were developed from presentations delivered at two international conferences held in 2018: the TRAMIN (“Socio-environmental Trajectories of Mining Territories”) conference and the Social Geology session at the RFG (“Resources for Future Generations”) conference, that took place respectively in Chambéry (France) and Vancouver (Canada). The introduction paper situates these pieces in the wider literature, exploring the connections between mineral resources and the development of societies that exploit, transform and sell them. It also argues that using a polyphonic notion such as “trajectories” allows for the adoption of an interdisciplinary approach leading to key insights on sustainability for mining territories.","2021-03-01","2022-06-01 11:53:13","2022-06-01 11:53:13","2022-06-01 11:51:53","1-7","","1","8","","The Extractive Industries and Society","Trajectories of mining territories","","","","","","","en","","","","","ScienceDirect","","","","","","","Interdisciplinary approach; Mining territories; Social geology; Territorial trajectories","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ZJA56NZT","bookSection","2022","Grebner, Donald L.; Bettinger, Pete; Siry, Jacek P.; Boston, Kevin","Chapter 2 - Forest regions of the world","Introduction to Forestry and Natural Resources (Second Edition)","978-0-12-819002-9","","","https://www.sciencedirect.com/science/article/pii/B978012819002900002X","Around the world, forest regions vary according to their level of plant, animal, insect, and fungal species diversity; their soil and topographic complexity; and their developmental history. The fundamental practices for managing forests and natural resources can be applied anywhere on the globe, but differences in forest character may require modifications to these practices to best meet the needs and demands of each location. Having an understanding of forested regions around the globe allows us to develop a broader perspective on forestry and natural resource management and understand how current management practices and policies may vary from one continent (or subcontinental region) to the next. Understanding the developmental history of forests and natural resources of a country will also help us to understand the opportunities and challenges posed for foresters and natural resource managers in these areas. This knowledge may also allow us to speculate on how the developmental situation in another country may have evolved had the initial endowment of resources and developmental circumstances been different. In summary, developing a broad understanding of forests and natural resources in parts of the world other than our own may broaden our perspectives and facilitate greater opportunities for employment as our careers develop.","2022-01-01","2022-06-01 11:53:13","2022-06-01 11:53:13","2022-06-01 11:51:55","21-79","","","","","","","","","","","Academic Press","San Diego","en","","","","","ScienceDirect","","DOI: 10.1016/B978-0-12-819002-9.00002-X","","","","","Africa; Asia; Europe; North America; Oceania; South America","Grebner, Donald L.; Bettinger, Pete; Siry, Jacek P.; Boston, Kevin","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"33EASMSL","journalArticle","2021","Fisher, William L.; Galloway, William E.; Steel, Ronald J.; Olariu, Cornel; Kerans, Charles; Mohrig, David","Deep-water depositional systems supplied by shelf-incising submarine canyons: Recognition and significance in the geologic record","Earth-Science Reviews","","0012-8252","10.1016/j.earscirev.2021.103531","https://www.sciencedirect.com/science/article/pii/S0012825221000301","It is well established that sedimentary margins grow by sediments bypassing through shelf- and slope-incising canyons onto the basin floor and by sediments being deposited incrementally across clinoforming and prograding margins. However, we argue that these two distinctive types of deep-water sediment supply to the basin floor and to the margin are generally not operating at the same time and should not be seen as integral parts of a single model. When shelf-incising canyons were actively bypassing sediments across the margin, the margin itself was not prograding, and vice versa. We present stratigraphic data for some 111 global examples of shelf- and slope-incising canyons and their linked basin-floor sediments, and we provide criteria to distinguish them from prograding margins fed by shelf-edge deltas and their linked slope channels and toe-of-slope fans. The defining character of the canyon feeding system is basin-floor sediment aggradation and the onlapping of this stratigraphy against an eroded basin margin. For many of our examples this onlap persists for millions to tens of millions of years and is especially prolonged in periods of persistent high eustatic sea level. This is in clear contrast to the downlapping stratigraphy that dominates during intervals of high sediment supply from the shelf, and active margin accretion. Some 60% of the ancient canyon/basin-floor fan systems are inferred to have been sourced by canyons tapping longshore drift in littoral cells; they are inferred because with canyon capture, tapped littoral cells are generally depleted and not preserved. In other cases, shelf-incising canyons tapped documented deltas on the inner or middle shelf, but in some other cases, a deltaic or riverine source was inferred. Canyon cutting and initial sediment bypass through the canyons are chiefly associated with initially ‘out-of-grade’ margins—for example, where a carbonate margin has foundered and oversteepened or where large-scale collapse of aggradational and oversteepened clastic shelf edges occurred. Canyon feeding onto the basin floor is linked with runout of basin-floor fans to the basin center, in contrast to direct-fed prograding margins, where sediment is continuously partitioned onto and across the entire shelf-edge, slope, and toe-of-slope areas.","2021-03-01","2022-06-01 11:53:13","2022-06-01 11:53:13","2022-06-01 11:52:02","103531","","","214","","Earth-Science Reviews","Deep-water depositional systems supplied by shelf-incising submarine canyons","","","","","","","en","","","","","ScienceDirect","","","","","","","Basin-floor fan systems; Canyon capture; Canyon-fed submarine fans; Continuing and ongoing canyon/fan systems; Deep basinal deposits; Direct-fed submarine fans; Downlapped canyon/fan systems; Including modern systems; Marine flooded shelves; Onlap wedge; Shelf- and slope-incising submarine canyons; Slope fan systems; Toe-of-slope fan systems","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"FMUBGUGU","journalArticle","2021","Rahman, Md. Saidur; Donoghue, Daniel N. M.; Bracken, Louise J.","Is soil organic carbon underestimated in the largest mangrove forest ecosystems? Evidence from the Bangladesh Sundarbans","CATENA","","0341-8162","10.1016/j.catena.2021.105159","https://www.sciencedirect.com/science/article/pii/S0341816221000187","Globally, mangroves sequester a large amount of carbon into the sediments, although spatial heterogeneity exists owing to a wide variety of local, regional, and global controls. Rapid environmental and climate change, including increasing sea-level rise, global warming, reduced upstream discharge and anthropogenic activities, are predicted to increase salinity in the mangroves, especially in the Bangladesh Sundarbans, thereby disrupting this blue carbon reservoir. Nevertheless, it remains unclear how salinity affects the belowground soil carbon despite the recognised effect on above ground productivity. To address this gap, research was undertaken in the Bangladesh Sundarbans to compare total soil organic carbon (SOC) across three salinity zones and to explore any potential predictive relationships with other physical, chemical properties and vegetation characteristics. Total SOC was significantly higher in the oligohaline zone (74.8 ± 14.9 Mg ha−1), followed by the mesohaline (59.3 ± 15.8 Mg ha−1), and polyhaline zone (48.3 ± 10.3 Mg ha−1) (ANOVA, F2, 500 = 118.9, p < 0.001). At all sites, the topmost 10 cm of soil contained higher SOC density than the bottom depths (ANOVA, F3, 500 = 30.1, p < 0.001). On average, Bruguiera sp. stand holds the maximum SOC measured, followed by two pioneer species Sonneratia apetala and Avicennia sp. Multiple regression results indicated that soil salinity, organic C:N and tree diameter were the best predictor for the variability of the SOC in the Sundarbans (R2 = 0.62). Despite lower carbon in the soil, the study highlights that the conservation priorities and low deforestation rate have led to less CO2 emissions than most sediment carbon-rich mangroves in the world. The study also emphasised the importance of spatial conservation planning to safeguard the soil carbon-rich zones in the Bangladesh Sundarbans from anthropogenic tourism and development activities to support climate change adaptation and mitigation strategies.","2021-05-01","2022-06-01 11:53:13","2022-06-01 11:53:13","2022-06-01 11:52:04","105159","","","200","","CATENA","Is soil organic carbon underestimated in the largest mangrove forest ecosystems?","","","","","","","en","","","","","ScienceDirect","","","","","","","Mangrove forest; Salinity zones; Soil depth; Soil organic carbon; The Sundarbans","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"XF5JDS3E","journalArticle","2021","Bellekom, Ben; Hackett, Talya D.; Lewis, Owen T.","A Network Perspective on the Vectoring of Human Disease","Trends in Parasitology","","1471-4922","10.1016/j.pt.2020.12.001","https://www.sciencedirect.com/science/article/pii/S1471492220303251","Blood-sucking insects are important vectors of disease, with biting Diptera (flies) alone transmitting diseases that cause an estimated 700 000 human deaths a year. Insect vectors also bite nonhuman hosts, linking them into host-biting networks. While the major vectors of prominent diseases, such as malaria, yellow fever, dengue, and Zika, are intensively studied, there has been limited focus on the wider interactions of biting insects with nonhuman hosts. Drawing on network analysis and visualisation approaches from food-web ecology, we discuss the value of a network perspective for understanding host–insect–disease interactions, with a focus on Diptera vectors. Potential applications include highlighting pathways of disease transmission, highlighting reservoirs of infection, and identifying emerging and previously unrecognised vectors.","2021-05-01","2022-06-01 11:53:13","2022-06-01 11:53:13","2022-06-01 11:52:05","391-400","","5","37","","Trends in Parasitology","","","","","","","","en","","","","","ScienceDirect","","","","","","","biting Diptera; interaction network; vector-borne disease; zoonoses","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"W86B5F2Z","journalArticle","2021","Coletto, Juliano L.; Botta, Silvina; Fischer, Luciano G.; Newsome, Seth D.; Madureira, Lauro S. P.","Isotope-based inferences of skipjack tuna feeding ecology and movement in the southwestern Atlantic Ocean","Marine Environmental Research","","0141-1136","10.1016/j.marenvres.2020.105246","https://www.sciencedirect.com/science/article/pii/S0141113620310138","Skipjack tuna (Katsuwonus pelamis) sustain a large-scale fishery in the southwest Atlantic Ocean (SWA), but information about its foraging ecology in this region is still limited. Here we use carbon (δ13C) and nitrogen (δ15N) stable isotope analysis of muscle from individuals collected in 2017–2018 (n = 383) to quantify diet composition and characterize movement patterns. We found a relatively small degree of variation in δ13C (range: -18.9 to −16.5‰) in comparison to δ15N values (6.7–14.7‰). At higher latitudes in the southern area (30–34°S), individuals had higher mean (±SD) δ15N values (12.2 ± 1.3‰) in comparison to those collected in the northern area (9.7 ± 1.5‰) between 20–26°S. At the northern area, isotope mixing models with informative priors showed that lanternfish (median: 50%) and krill (31%) were the primary foods. In the southern area, lanternfish (53%), krill (23%) and small pelagic fish (23%) were the primary food sources. Spatial shifts in diet composition were related to warming events that likely resulted in low abundance of sardines in the northern area. The latitudinal pattern in skipjack and krill δ15N values mirrored that of regional zooplankton isoscapes, suggesting residency at the timescale of isotopic turnover for muscle (~2–4 months), and that geographical variation in the baseline isotopic composition can be exploited to characterize seasonal movements of skipjack and other top marine consumers in this region.","2021-03-01","2022-06-01 11:53:13","2022-06-01 11:53:13","2022-06-01 11:52:07","105246","","","165","","Marine Environmental Research","","","","","","","","en","","","","","ScienceDirect","","","","","","","C and N; Ecosystem-based management; Fisheries; Food webs; Mixing models; Tracers","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"EBP3VF5D","bookSection","2021","Nosanchuk, Joshua D.; Zamith-Miranda, Daniel; Guimarães, Allan J.","Histoplasma","Encyclopedia of Mycology","978-0-323-85180-0","","","https://www.sciencedirect.com/science/article/pii/B978012809633821008X","Histoplasma is an endemic fungus prevalent throughout the Mississippi, Ohio, and St. Lawrence River valleys as well as parts of Central and South America, the Caribbean, Africa and Asia. Disease due to Histoplasma is termed histoplasmosis. The fungus is thermally dimorphic as it typically exists as a mold in the environment, which transitions to a yeast form during histoplasmosis in warm-blooded animals. Among the endemic dimorphic MYCO-Sses, histoplasmosis is one of the most frequently clinically encountered. Significantly, those in endemic areas are at extremely high risk for acquiring the fungus, but clinical disease remains uncommon. Nevertheless, there are ~1500 hospitalizations per year in the USA. Severity of disease is correlated with the infectious inoculum, with high dose acquisition leading to more frequent disease. Disease severity is also linked to the virulence of individual strains as well as the immunological state of the acutely or latently infected individual, with serious disease being more common in individuals with advanced HIV infection or on drugs that suppress immune functions, such as inhibitors of tumor necrosis factor-α. Moreover, reactivation of latent infection is a major risk in immunosuppressed individuals. Gold-standard techniques for histoplasmosis diagnosis include direct visualization of the fungus or culture isolation from clinical samples. Immunodiagnostic techniques, including immunodiffusion, complement fixation, and new lateral flow tests, assist with the presumptive diagnosis. Treatment depends on the severity of disease, with itraconazole being used in moderate and amphotericin B in more serious manifestations of histoplasmosis. Histoplasmosis remains an understudied and neglected pathogen that merits ongoing study to more fully understand the pathobiology of the fungus, to develop sensitive, rapid and specific diagnostics and more effective therapeutic strategies.","2021-01-01","2022-06-01 11:53:13","2022-06-01 11:53:13","2022-06-01 11:52:08","624-628","","","","","","","","","","","Elsevier","Oxford","en","","","","","ScienceDirect","","DOI: 10.1016/B978-0-12-809633-8.21008-X","","","","","Dimorphic; Endemic; Fungus; Histoplasma; Histoplasmosis; Host-pathogen interaction; Microbial pathogenesis; Mold; Mycosis; Pneumonia; Sepsis; Yeast","Zaragoza, Óscar; Casadevall, Arturo","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4FQBYB4D","bookSection","2021","Rovai, Andre S.; Twilley, Robert R.","Chapter 13 - Gaps, challenges, and opportunities in mangrove blue carbon research: a biogeographic perspective","Dynamic Sedimentary Environments of Mangrove Coasts","978-0-12-816437-2","","","https://www.sciencedirect.com/science/article/pii/B978012816437200001X","The high carbon (C) sequestration and storage capacity of mangroves place these ecosystems in the center of the scientific community interests. As a result, publication of articles on mangrove C stocks has escalated over the last decade. Few among these publications have attempted to deliver global C stocks in mangroves. Despite methodological intricacies, these global assessments converge in being constrained by the data availability and quality. Recent global analyses have highlighted that about 50% of the countries where mangroves thrive lack data on C stored in both biomass and soils. For below-ground biomass (roots), the number of reliable estimates is even more limited. These issues with data availability and quality pose challenges to coastal wetlands scientists to account for the spatial variability of blue C stocks in mangroves, particularly when using predictive models based on environmental correlates. We collated extensive data sets on mangrove biomass and soil organic C and used a worldwide classification of coastline typologies to rank mangroves into distinct types of coastal environmental settings, including river-dominated (large river and small deltas), tidal systems, lagoons, carbonate, and arheic settings. We examined trends in mangrove C storage and sequestration rates across biogeographic provinces and show how the coastal environmental setting framework can improve global estimates. Finally, we deliver a biogeographic perspective on gaps and opportunities that we hope assist coastal wetlands scientists defining research strategies to address current challenges in mangrove blue C macroecology.","2021-01-01","2022-06-01 11:53:13","2022-06-01 11:53:13","2022-06-01 11:52:09","295-334","","","","","","Chapter 13 - Gaps, challenges, and opportunities in mangrove blue carbon research","","","","","Elsevier","","en","","","","","ScienceDirect","","DOI: 10.1016/B978-0-12-816437-2.00001-X","","","","","Biogeography; Biomass; Carbon sequestration; Carbon stocks; Coastal environmental settings; Macroecology; Soil organic carbon","Sidik, Frida; Friess, Daniel A.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"QY5R8EMP","bookSection","2021","Sidik, Frida; Kusuma, Denny Wijaya; Priyono, Bayu; Proisy, Christophe; Lovelock, Catherine E.","Chapter 22 - Managing sediment dynamics through reintroduction of tidal flow for mangrove restoration in abandoned aquaculture ponds","Dynamic Sedimentary Environments of Mangrove Coasts","978-0-12-816437-2","","","https://www.sciencedirect.com/science/article/pii/B9780128164372000045","The geomorphology of mangrove ecosystems is strongly influenced by hydrodynamic factors. Mangrove growth is conditional on water and sediment budgets at the coastal interface. This basic ecological principle has been ignored in many mangrove restoration or rehabilitation programs, leading to failures in the design of successful and cost-effective ecosystem restoration and rehabilitation. This chapter highlights how restoring tidal flows can adequately supply sediments to the mangrove system and stimulate its recovery in abandoned aquaculture ponds, where hydrology was previously constrained by pond walls. Tidal flows transport sediments that accumulate in the pond, causing an increase in soil surface elevation; a key factor in both helping minerogenic mangroves maintain their elevation in the face of sea level rise and improving the local blue carbon balance through carbon accumulation. In a number of cases, tidal flow also facilitates the dispersal of mangrove propagules over the site, contributing to subsequent mangrove development. As restoring the hydrological regime is most likely to have positive contributions to the early development of mangroves in abandoned ponds, it should be considered as a “nature-inspired” alternative to plantation programs. Our work suggests that such “passive” mangrove restoration strategies are to be preferred as they provide better opportunities for blue carbon abatement and increase resilience of coasts to rising sea levels and biodiversity loss.","2021-01-01","2022-06-01 11:53:13","2022-06-01 11:53:13","2022-06-01 11:52:11","563-582","","","","","","","","","","","Elsevier","","en","","","","","ScienceDirect","","DOI: 10.1016/B978-0-12-816437-2.00004-5","","","","","Abandoned ponds; Hydrological regime; Mangrove restoration; Sediment dynamics","Sidik, Frida; Friess, Daniel A.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"GF7Q8X4D","bookSection","2021","MacKenzie, Richard; Sharma, Sahadev; Rovai, Andre R.","Chapter 12 - Environmental drivers of blue carbon burial and soil carbon stocks in mangrove forests","Dynamic Sedimentary Environments of Mangrove Coasts","978-0-12-816437-2","","","https://www.sciencedirect.com/science/article/pii/B9780128164372000069","Mangroves can sequester and store massive amounts of CO2 from the atmosphere in the form of live plant and detrital biomass. Large amounts of autochthonous and allochthonous carbon (C) are also stored in sediments, where waterlogged and anoxic conditions inhibit microbial breakdown of organic matter. As a result, C buried in sediments of mangroves can remain there for millennia if left undisturbed, making them critical long-term C sinks. These high levels of aboveground and belowground C stocks have elevated the importance of mangroves and other blue carbon habitats in climate change mitigation and adaptation as well as efforts to protect and restore them. While methods have been developed for quantifying and reporting C stocks, the environmental drivers that influence the accumulation and retention of C stocks in blue carbon habitats are lesser known. Identifying important drivers of C accumulation in blue carbon habitats will increase conservation and restoration efforts so that they can continue to mitigate climate change by offsetting greenhouse gas emissions. Successful restoration and conservation activities can also be used in nationally determined commitments or in voluntary C markets. This chapter will explore the biological, biogeochemical, and geomorphological drivers that influence C burial in mangrove sediments.","2021-01-01","2022-06-01 11:53:13","2022-06-01 11:53:13","2022-06-01 11:52:13","275-294","","","","","","","","","","","Elsevier","","en","","","","","ScienceDirect","","DOI: 10.1016/B978-0-12-816437-2.00006-9","","","","","Algae; Carbon burial; Carbon stocks; Crabs; Geomorphology; Rainfall; Roots; Temperature","Sidik, Frida; Friess, Daniel A.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"FQYGQBE7","bookSection","2021","Jennerjahn, Tim C.","Chapter 16 - Relevance of allochthonous input from an agriculture-dominated hinterland for “Blue Carbon” storage in mangrove sediments in Java, Indonesia","Dynamic Sedimentary Environments of Mangrove Coasts","978-0-12-816437-2","","","https://www.sciencedirect.com/science/article/pii/B9780128164372000173","This chapter highlights the relevance of autochthonous versus allochthonous contributions to “Blue Carbon” storage in mangrove sediments. Mangrove ecosystems have gained major attention in the scientific community and the public in recent years, because they are considered a major natural carbon sink. However, uncertainties on the magnitude of this sink and the underlying processes are still large. A unique feature of mangrove ecosystems is their ability to store not only internally produced organic matter but also to store carbon derived from external sources. In the context of balancing anthropogenic CO2 emissions, it is of relevance to know whether the carbon stored is autochthonous, i.e., derived from the recent fixation of CO2 in the mangrove ecosystems, or it is allochthonous, i.e., relocated and possibly old carbon from other reservoirs. The relevance of these aspects is illustrated at the example of the mangrove-fringed coastal Segara Anakan Lagoon in Java, Indonesia, which is fed by a river that drains an agriculture-dominated hinterland.","2021-01-01","2022-06-01 11:53:13","2022-06-01 11:53:13","2022-06-01 11:52:14","393-414","","","","","","","","","","","Elsevier","","en","","","","","ScienceDirect","","DOI: 10.1016/B978-0-12-816437-2.00017-3","","","","","Allochthonous input; Blue Carbon; Climate change mitigation; Indonesia; Mangrove sediment; Natural carbon sink; Stable isotopes","Sidik, Frida; Friess, Daniel A.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ZFKQJFUJ","bookSection","2021","Ray, Raghab; Sharma, Sahadev; Jana, Tapan Kumar","Chapter 14 - State of biogeochemical blue carbon in South Asian mangroves","Dynamic Sedimentary Environments of Mangrove Coasts","978-0-12-816437-2","","","https://www.sciencedirect.com/science/article/pii/B9780128164372000215","The efficiency of carbon (C) sequestration and its long-term storage by the mangroves and other shallow coastal habitats (like seagrass, tidal marsh, macroalgae) has been well recognized in mitigating climate change. Sediment is the largest reservoir of this sequestered C, also known as “blue C.” Blue C can be exported from sediment to the coastal water as dissolved or particulate form, or degraded to CO2 and release in the atmosphere, or it can be buried within the sediment for centuries to millennia. Other than discussing sedimentary C exchange processes in mangroves, we also reviewed current global database of blue C and identified South Asian countries as poor inventory despite a significant coverage (6.5%) and presence of world's largest deltaic mangrove, the Sundarbans (~10,000km2). From data synthesis, blue C stock in South Asian mangroves is overall low compared to the neighboring South East (SE) Asian mangroves, that is due to less C% in sediment, low forest productivity, and nutrient limitation in the sediment. Application of stable isotopes, molecular biomarkers have been discussed to delineate sources of organic carbon (OC) in the sediment. Potential algal sources are recognized to contribute to sedimentary OC in southeastern India and Bangladesh mangroves, that could also explain their low C%, contrast to C-rich SE Asian mangroves where OC is largely of terrigenous origin. In the present discussion, C budget for the Indian Sundarbans has been revisited, that still warrants further investigations on biogeochemical sink processes (some aspects like benthic faunal production, fine root production, lithogenous or biogenous carbonate production, night-time benthic respiration). Lastly, we discussed on various aspects of blue C research to be undertaken in these mangrove ecosystems in future to fill the current gaps and challenges to develop better policies and how blue C research would help in conserving South Asian mangroves.","2021-01-01","2022-06-01 11:53:13","2022-06-01 11:53:13","2022-06-01 11:52:15","335-367","","","","","","","","","","","Elsevier","","en","","","","","ScienceDirect","","DOI: 10.1016/B978-0-12-816437-2.00021-5","","","","","Biomass; Blue carbon; Mangrove; Sedimentary processes; Source-sink; South Asia","Sidik, Frida; Friess, Daniel A.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"FKZM9LGN","bookSection","2021","Adams, Janine B.; Anthony, Edward J.; Arifanti, Virni Budi; Ascough, Philippa; Balke, Thorsten; Banda, Sinegugu P.; Beavis, Sara; Berger, Uta; Blanchard, Elodie; Cahoon, Donald R.; Chen, Luzhen; Chen, Yining; de Lacerda, Luiz Drude; Eggins, Stephen; Ellison, Joanna C.; Feng, Hongyu; Friess, Daniel A.; Gardel, Antoine; Gillis, Lucy Gwen; Hassenrück, Christiane; Helfer, Véronique; Huhn, Katrin; Jana, Tapan Kumar; Jennerjahn, Tim C.; Johnson, Jaime Leigh; Kelleway, Jeff; Krauss, Ken W.; Kusuma, Denny Wijaya; Le Minor, Marine; Lovelock, Catherine E.; Lupascu, Massimo; MacKenzie, Richard; Macklin, Paul; McBride, Graham B.; McKee, Karen L.; Ong, Wei Jian; Pritchard, Mark; Priyono, Bayu; Proisy, Christophe; Rajkaran, Anusha; Raw, Jacqueline L.; Ray, Raghab; Roderick, Michael; Rogers, Kerrylee; Rosentreter, Judith; Rovai, Andre S.; Saintilan, Neil; Salmo, Severino G.; Sasmito, Sigit D.; Sefton, Juliet; Sharma, Sahadev; Sidik, Frida; Sillanpää, Mériadec; Sugoro, Irawan; Sukardjo, Sukristijono; Suryaputra, I Gusti Ngurah Agung; Swales, Andrew; Taberima, Sartji; Teo, Rui Xiang; Twilley, Robert R.; Ulumuddin, Yaya I.; Vovides, Alejandra G.; Vulpas, Susan; Walcker, Romain; Ward, Raymond D.; Woodroffe, Sarah; Yudha, Ruhuddien Pandu; Zhang, Yihui; Zimmer, Martin","Contributors","Dynamic Sedimentary Environments of Mangrove Coasts","978-0-12-816437-2","","","https://www.sciencedirect.com/science/article/pii/B9780128164372010028","","2021-01-01","2022-06-01 11:53:13","2022-06-01 11:53:13","2022-06-01 11:52:16","ix-xi","","","","","","","","","","","Elsevier","","en","","","","","ScienceDirect","","DOI: 10.1016/B978-0-12-816437-2.01002-8","","","","","","Sidik, Frida; Friess, Daniel A.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"529J3UZC","bookSection","2021","Sidik, Frida; Friess, Daniel A.","Introduction","Dynamic Sedimentary Environments of Mangrove Coasts","978-0-12-816437-2","","","https://www.sciencedirect.com/science/article/pii/B9780128164372020012","","2021-01-01","2022-06-01 11:53:13","2022-06-01 11:53:13","2022-06-01 11:52:18","xvii-xxiii","","","","","","","","","","","Elsevier","","en","","","","","ScienceDirect","","DOI: 10.1016/B978-0-12-816437-2.02001-2","","","","","","Sidik, Frida; Friess, Daniel A.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"AMB56AKF","bookSection","2021","","Index","Dynamic Sedimentary Environments of Mangrove Coasts","978-0-12-816437-2","","","https://www.sciencedirect.com/science/article/pii/B9780128164372200013","","2021-01-01","2022-06-01 11:53:13","2022-06-01 11:53:13","2022-06-01 11:52:19","615-625","","","","","","","","","","","Elsevier","","en","","","","","ScienceDirect","","DOI: 10.1016/B978-0-12-816437-2.20001-3","","","","","","Sidik, Frida; Friess, Daniel A.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
